iter,total_num_steps,fps,entropy,value_loss,action_loss,mean_rew,median_rew,min_rew,max_rew
61,2440000,2066,5.928751433201326,19.619110060960818,-0.011889246231853926,1517.4847369679999,1661.671116,205.444362,1730.062041
62,2480000,2063,5.870410425235064,22.8473844626011,-0.012545788371920562,1534.4519674880003,1660.162835,160.130738,1730.062041
63,2520000,2060,5.8110358067047905,15.61029488367912,-0.013865836901300683,1503.7398157839998,1657.790167,160.130738,1738.679278
64,2560000,2058,5.7580009668301315,20.6461530709878,-0.016124248119274105,1454.97061148,1657.491382,160.130738,1738.679278
65,2600000,2056,5.69729035328596,21.19243814578423,-0.012117073419367677,1469.2803512240002,1666.833128,171.002133,1736.731726
66,2640000,2056,5.63735669209407,15.338958971316998,-0.012654759313311214,1477.5580786,1667.570125,171.002133,1755.713679
67,2680000,2055,5.589742550483117,17.10601661021893,-0.012968427485854287,1486.4545129839998,1672.972608,184.412206,1755.713679
68,2720000,2057,5.5358718700897995,20.622228859632443,-0.00977866941796562,1511.5486017440003,1682.193876,170.017024,1755.713679
69,2760000,2055,5.47175707083482,14.620163071461214,-0.012956733646597758,1538.9516712799998,1686.417288,170.017024,1757.513324
70,2800000,2055,5.416750627908951,13.36879218297127,-0.011056983184710425,1588.7937752159999,1687.41419,170.017024,1757.513324
71,2840000,2055,5.375810932501769,25.131688357622195,-0.012630536913974748,1610.748815328,1691.520234,127.564629,1780.80506
72,2880000,2055,5.32838706603417,21.108092090411063,-0.007939548342255876,1592.1094425760002,1695.90807,127.564629,1780.80506
73,2920000,2055,5.283596601241674,19.654184512602978,-0.008584967164400345,1557.1234211839997,1699.303117,127.564629,1786.814409
74,2960000,2056,5.2412488228235485,21.866472809131327,-0.014143076907510896,1563.8947595679997,1705.870599,190.700131,1800.891001
75,3000000,2057,5.196843655904134,20.18816478069012,-0.012943613921864501,1551.9624681280002,1706.017073,190.700131,1800.891001
76,3040000,2058,5.153847130750998,16.36573829406347,-0.01109089128116909,1605.0198206159998,1710.028774,264.925953,1800.919254
77,3080000,2060,5.103004852930705,15.774597466297639,-0.010030515188237844,1618.118267896,1717.596981,264.925953,1800.919254
78,3120000,2061,5.05075310804905,18.418429731711363,-0.01286130496244788,1618.955772544,1723.105965,232.642187,1819.565846
79,3160000,2061,5.007534513718043,10.584692396261753,-0.013057617200628067,1621.8073312240003,1729.313886,199.80392,1819.565846
80,3200000,2063,4.960127276640672,13.32495367588141,-0.011905526947476831,1617.324132656,1740.733147,191.209236,1819.565846
81,3240000,2063,4.908005856244992,17.834943369107368,-0.00940034113278111,1639.250991616,1750.977469,191.209236,1813.951742
82,3280000,2062,4.860941489537557,13.488368404828584,-0.012909427892820811,1629.076085272,1753.35512,191.209236,1841.343025
