iter,total_num_steps,fps,entropy,value_loss,action_loss,mean_rew,median_rew,min_rew,max_rew
1,40000,4041,10.14187534527901,0.6190899695723485,-0.020065837743272707,10.468859704,8.879013,3.556056,35.005386
2,80000,3910,10.080850036327655,1.0409151991208394,-0.030995405431316705,13.035759568,12.031988,3.307059,39.155347
3,120000,3914,10.009539892734626,1.5552260554753816,-0.027376223443346902,15.735445247999996,14.266386,3.669379,39.044043
4,160000,3849,9.941047397026649,1.9597982814678778,-0.030542389649856023,21.436403247999998,21.295276,2.82469,54.783464
5,200000,3734,9.875317602891188,1.8505892544220655,-0.02633931022603811,26.682351336,25.378325,7.105337,58.516063
6,240000,3653,9.817149198972261,1.828336800214572,-0.026262360947163332,28.853680624,27.601633,6.774423,84.363868
7,280000,3593,9.751487472729805,1.9584787724873958,-0.030675769002081302,34.32158639199999,31.652466,7.91238,106.759892
8,320000,3564,9.676890559074206,1.8894889331780946,-0.029546363480100504,37.506752864,35.106854,15.215166,122.453435
9,360000,3524,9.603868364676451,1.9338569992627852,-0.028738528463350704,44.874311192,41.941316,16.641704,109.216364
10,400000,3515,9.535945383707682,1.9889261074555227,-0.028621288731795713,44.409258992000005,41.168695,6.886971,121.386351
11,440000,3489,9.46979373296102,1.9017399824582613,-0.027550908750914132,47.56504576000002,42.85076,22.801727,115.008428
12,480000,3464,9.401308947343093,1.949764840877973,-0.02790990471123503,54.72910122399999,44.967929,23.822758,184.451853
13,520000,3454,9.34146718489818,2.01755061516395,-0.028351338326825872,55.831613248000004,50.163343,19.507592,166.771055
14,560000,3437,9.27220600812863,2.1388092303887394,-0.03281353434560095,59.70246573600001,52.320753,23.509839,192.558789
15,600000,3418,9.215822285872239,2.294835337003072,-0.029512544588382858,77.09566626399997,66.584403,10.236872,225.295396
16,640000,3411,9.169657137455085,2.2835861013485834,-0.032184521659002756,81.11694663200002,70.509416,29.626995,288.2384
17,680000,3412,9.102896201304901,2.562544197302598,-0.03197425033215087,97.56036234400001,82.136799,26.073726,390.040817
18,720000,3413,9.043627580006918,2.6003440178357637,-0.02839919720068932,94.040495216,82.004362,22.721936,298.512805
19,760000,3414,8.993526532099796,2.1096901268531116,-0.028671402362614083,121.879351632,113.739387,24.94206,407.055057
20,800000,3409,8.95342510908078,1.8968316509173466,-0.030978831101973088,139.47891159199997,126.285367,24.94206,345.818167
21,840000,3401,8.904107746711144,1.897868960025983,-0.031776884411318373,185.165050232,161.669844,31.553328,461.40419
22,880000,3393,8.848182981442182,1.6868004147823041,-0.02569218602006097,244.546595592,217.4276,31.553328,467.869896
23,920000,3388,8.796546999613444,1.651561227058753,-0.027153368750049804,287.931475976,312.989159,33.989905,468.068025
24,960000,3393,8.736226179660894,1.6894331909143008,-0.025782801743256503,303.276678,324.066087,33.989905,477.886777
25,1000000,3394,8.672488136780567,1.2727214953074089,-0.02587730274548775,327.81575044000004,392.084973,39.6094,483.198415
26,1040000,3388,8.60938947628706,0.9180356640846301,-0.021452931286796977,351.46083169599996,442.965734,39.6094,499.80567
27,1080000,3387,8.536412045894526,0.7814543845561834,-0.024261966690308046,378.451232312,461.763668,55.30351,499.80567
28,1120000,3384,8.469409260383019,1.1059663833715976,-0.021845646850716806,407.83378072799997,475.256747,38.691015,501.289935
29,1160000,3379,8.386125344496508,1.1888368433102583,-0.02663917137171479,411.1399432959999,483.286506,38.691015,514.603643
30,1200000,3375,8.317688553149884,1.1308101349916213,-0.01900397968381115,416.256286712,488.636176,38.691015,524.434458
31,1240000,3374,8.240921825017685,0.8972040734994106,-0.02108951156323877,437.36656468800004,502.75769,29.962589,542.465813
32,1280000,3376,8.159111677071987,1.232585780819257,-0.022732760468893387,442.34917755200007,513.051333,29.962589,542.465813
33,1320000,3376,8.072391851131732,0.7911624990976773,-0.020954054790243575,457.2440250640001,518.231146,29.962589,544.498002
34,1360000,3375,7.988769605832222,0.7405595614359929,-0.021462071609419535,464.65520778399997,524.908233,109.834413,549.504956
35,1400000,3374,7.900893838589008,0.8025482081449948,-0.018714407125214796,502.13124293600004,533.5113,98.372484,557.94786
36,1440000,3371,7.818247493108114,1.0440422693888347,-0.025900569727878648,507.2487354640001,538.917285,56.257295,578.829895
37,1480000,3371,7.730413169127244,0.7764191198807496,-0.019568339897971153,506.24306352,545.477936,34.919958,581.656694
38,1520000,3366,7.637433605927687,0.7062917340642366,-0.02115418218141328,516.542020688,554.591895,34.919958,582.854001
39,1560000,3373,7.546317288814447,0.6810676230069919,-0.018623844634552928,523.4398039519999,559.399753,34.919958,583.843007
40,1600000,3370,7.476337381509635,1.0510250841577848,-0.014694080173667783,525.725148744,564.828202,42.270304,600.041171
41,1640000,3368,7.396871634018727,0.6848301800397726,-0.021068518395455052,514.7369061200001,570.999885,42.270304,600.041171
42,1680000,3364,7.319071317330385,0.8692780057971294,-0.02273084847484148,523.2938497279999,577.416505,57.120877,603.729468
